year,region,harvest,anomaly,Latitude,Longitude
1925,Burgundy,22.5,-0.31,47.32,5.04
1926,Burgundy,24.5,0.07,47.32,5.04
1927,Burgundy,21.5,-0.28,47.32,5.04
1928,Burgundy,25.3,-0.04,47.32,5.04
1929,Burgundy,24.5,-0.67,47.32,5.04
1930,Burgundy,26.5,0.4,47.32,5.04
1931,Burgundy,26.3,-0.67,47.32,5.04
1932,Burgundy,34.8,0.02,47.32,5.04
1933,Burgundy,26.3,-0.41,47.32,5.04
1934,Burgundy,16.3,0.92,47.32,5.04
1935,Burgundy,31.3,0.02,47.32,5.04
1936,Burgundy,29.8,0.1,47.32,5.04
1937,Burgundy,17.8,0.28,47.32,5.04
1938,Burgundy,31.8,0.45,47.32,5.04
1939,Burgundy,41.5,-0.01,47.32,5.04
1940,Burgundy,26.3,-1.24,47.32,5.04
1941,Burgundy,37.5,-1.03,47.32,5.04
1942,Burgundy,25.5,-0.8,47.32,5.04
1943,Burgundy,19.7,0.65,47.32,5.04
1944,Burgundy,33.2,0.01,47.32,5.04
1945,Burgundy,16.8,0.56,47.32,5.04
1946,Burgundy,25.0,-0.03,47.32,5.04
1947,Burgundy,16.3,0.32,47.32,5.04
1948,Burgundy,25.7,0.58,47.32,5.04
1949,Burgundy,25.0,0.88,47.32,5.04
1950,Burgundy,21.8,0.31,47.32,5.04
1951,Burgundy,34.2,0.09,47.32,5.04
1952,Burgundy,16.5,-0.18,47.32,5.04
1953,Burgundy,22.5,0.31,47.32,5.04
1954,Burgundy,38.2,-0.48,47.32,5.04
1955,Burgundy,30.8,-0.22,47.32,5.04
1956,Burgundy,42.3,-1.19,47.32,5.04
1957,Burgundy,31.9,0.17,47.32,5.04
1958,Burgundy,30.8,-0.14,47.32,5.04
1959,Burgundy,16.1,0.54,47.32,5.04
1960,Burgundy,20.8,-0.02,47.32,5.04
1961,Burgundy,24.8,0.67,47.32,5.04
1962,Burgundy,39.5,-0.67,47.32,5.04
1963,Burgundy,36.8,-0.81,47.32,5.04
1964,Burgundy,21.5,-0.08,47.32,5.04
1965,Burgundy,41.9,-0.69,47.32,5.04
1966,Burgundy,26.2,-0.04,47.32,5.04
1967,Burgundy,31.5,0.22,47.32,5.04
1968,Burgundy,31.8,-0.2,47.32,5.04
1969,Burgundy,35.8,-0.38,47.32,5.04
1970,Burgundy,30.0,-0.32,47.32,5.04
1971,Burgundy,19.1,-0.08,47.32,5.04
1972,Burgundy,36.3,-0.25,47.32,5.04
1973,Burgundy,23.5,-0.01,47.32,5.04
1974,Burgundy,24.9,0.14,47.32,5.04
1975,Burgundy,26.5,0.39,47.32,5.04
1976,Burgundy,8.8,-0.08,47.32,5.04
1977,Burgundy,35.1,0.07,47.32,5.04
1978,Burgundy,35.1,-0.46,47.32,5.04
1979,Burgundy,27.1,-0.28,47.32,5.04
1980,Burgundy,39.0,-0.46,47.32,5.04
1981,Burgundy,24.1,-0.05,47.32,5.04
1982,Burgundy,19.0,0.51,47.32,5.04
1983,Burgundy,26.0,0.64,47.32,5.04
1984,Burgundy,33.5,-0.1,47.32,5.04
1985,Burgundy,27.1,-0.43,47.32,5.04
1986,Burgundy,24.6,-0.1,47.32,5.04
1987,Burgundy,29.0,-0.26,47.32,5.04
1988,Burgundy,22.1,0.67,47.32,5.04
1989,Burgundy,14.1,1.18,47.32,5.04
1990,Burgundy,20.1,1.22,47.32,5.04
1991,Burgundy,26.0,0.21,47.32,5.04
1992,Burgundy,16.3,0.89,47.32,5.04
1993,Burgundy,16.5,0.26,47.32,5.04
1994,Burgundy,16.2,1.32,47.32,5.04
1995,Burgundy,22.5,0.87,47.32,5.04
1996,Burgundy,20.2,-0.22,47.32,5.04
1997,Burgundy,11.9,0.98,47.32,5.04
1998,Burgundy,18.1,0.76,47.32,5.04
1999,Burgundy,16.1,1.09,47.32,5.04
2000,Burgundy,11.2,1.21,47.32,5.04
2001,Burgundy,20.1,0.95,47.32,5.04
2002,Burgundy,16.2,1.22,47.32,5.04
2003,Burgundy,-10.1,1.28,47.32,5.04
2004,Burgundy,21.5,0.79,47.32,5.04
2005,Burgundy,13.5,0.75,47.32,5.04
2006,Burgundy,16.0,1.29,47.32,5.04
1799,Champagne 1,30.5,-1.85,49.04,3.97
1800,Champagne 1,30.2,-0.47,49.04,3.97
1801,Champagne 1,21.8,0.19,49.04,3.97
1802,Champagne 1,27.8,-0.3,49.04,3.97
1803,Champagne 1,20.6,-0.92,49.04,3.97
1804,Champagne 1,25.9,-0.35,49.04,3.97
1805,Champagne 1,45.6,-1.38,49.04,3.97
1806,Champagne 1,23.6,-0.28,49.04,3.97
1807,Champagne 1,23.0,-0.66,49.04,3.97
1808,Champagne 1,30.0,-1.15,49.04,3.97
1809,Champagne 1,44.0,-1.32,49.04,3.97
1810,Champagne 1,33.6,-1.26,49.04,3.97
1811,Champagne 1,11.6,0.1,49.04,3.97
1812,Champagne 1,37.2,-1.77,49.04,3.97
1813,Champagne 1,42.4,-0.54,49.04,3.97
1814,Champagne 1,34.9,-1.66,49.04,3.97
1815,Champagne 1,30.8,-0.7,49.04,3.97
1816,Champagne 1,55.0,-1.54,49.04,3.97
1817,Champagne 1,45.5,-0.48,49.04,3.97
1818,Champagne 1,18.9,0.17,49.04,3.97
1819,Champagne 1,29.2,-0.01,49.04,3.97
1820,Champagne 1,37.9,-0.97,49.04,3.97
1821,Champagne 1,42.3,-0.27,49.04,3.97
1822,Champagne 1,0.1,0.78,49.04,3.97
1823,Champagne 1,41.5,-0.66,49.04,3.97
1824,Champagne 1,42.4,0.07,49.04,3.97
1825,Champagne 1,21.5,-0.07,49.04,3.97
1826,Champagne 1,27.5,0.51,49.04,3.97
1827,Champagne 1,23.4,-0.09,49.04,3.97
1828,Champagne 1,29.1,-0.12,49.04,3.97
1829,Champagne 1,38.8,-1.85,49.04,3.97
1830,Champagne 1,26.5,-0.6,49.04,3.97
1831,Champagne 1,28.0,-0.12,49.04,3.97
1832,Champagne 1,34.0,-0.76,49.04,3.97
1833,Champagne 1,25.9,-0.28,49.04,3.97
1834,Champagne 1,18.4,0.51,49.04,3.97
1835,Champagne 1,36.9,-0.55,49.04,3.97
1836,Champagne 1,34.9,-0.57,49.04,3.97
1837,Champagne 1,37.8,-0.94,49.04,3.97
1838,Champagne 1,40.2,-1.75,49.04,3.97
1839,Champagne 1,26.0,-0.69,49.04,3.97
1840,Champagne 1,25.0,-1.02,49.04,3.97
1841,Champagne 1,29.5,-0.32,49.04,3.97
1842,Champagne 1,15.4,-0.27,49.04,3.97
1843,Champagne 1,41.2,-0.19,49.04,3.97
1844,Champagne 1,25.8,-1.2,49.04,3.97
1845,Champagne 1,38.0,-1.25,49.04,3.97
1846,Champagne 1,10.0,0.26,49.04,3.97
1847,Champagne 1,31.0,-0.61,49.04,3.97
1848,Champagne 1,27.8,-0.38,49.04,3.97
1849,Champagne 1,32.0,-0.71,49.04,3.97
1850,Champagne 1,39.2,-0.72,49.04,3.97
1851,Champagne 1,38.8,-0.34,49.04,3.97
1852,Champagne 1,37.2,-0.08,49.04,3.97
1853,Champagne 1,35.5,-1.0,49.04,3.97
1854,Champagne 1,30.4,-0.24,49.04,3.97
1855,Champagne 1,33.0,-1.43,49.04,3.97
1856,Champagne 1,36.3,-0.9,49.04,3.97
1857,Champagne 1,22.1,0.23,49.04,3.97
1858,Champagne 1,21.1,-0.2,49.04,3.97
1859,Champagne 1,18.9,0.48,49.04,3.97
1860,Champagne 1,37.8,-0.99,49.04,3.97
1861,Champagne 1,24.6,-0.24,49.04,3.97
1862,Champagne 1,25.9,-0.51,49.04,3.97
1863,Champagne 1,28.3,0.6,49.04,3.97
1864,Champagne 1,31.8,-1.22,49.04,3.97
1865,Champagne 1,6.8,-0.15,49.04,3.97
1866,Champagne 1,32.0,-0.08,49.04,3.97
1867,Champagne 1,25.8,-0.96,49.04,3.97
1868,Champagne 1,9.5,0.55,49.04,3.97
1869,Champagne 1,24.0,-0.17,49.04,3.97
1870,Champagne 1,11.9,-0.93,49.04,3.97
1871,Champagne 1,33.0,-1.47,49.04,3.97
1872,Champagne 1,31.9,0.52,49.04,3.97
1873,Champagne 1,31.8,0.06,49.04,3.97
1874,Champagne 1,25.0,-0.22,49.04,3.97
1875,Champagne 1,33.9,-1.02,49.04,3.97
1876,Champagne 1,29.2,-0.55,49.04,3.97
1877,Champagne 1,31.0,-0.56,49.04,3.97
1878,Champagne 1,32.2,-0.24,49.04,3.97
1879,Champagne 1,41.9,-1.52,49.04,3.97
1806,Champagne 2,32.0,-0.28,47.98,4.28
1822,Champagne 2,-13.0,0.78,47.98,4.28
1825,Champagne 2,14.0,-0.07,47.98,4.28
1826,Champagne 2,23.1,0.51,47.98,4.28
1827,Champagne 2,25.6,-0.09,47.98,4.28
1828,Champagne 2,23.6,-0.12,47.98,4.28
1829,Champagne 2,37.6,-1.85,47.98,4.28
1830,Champagne 2,33.6,-0.6,47.98,4.28
1831,Champagne 2,33.1,-0.12,47.98,4.28
1832,Champagne 2,27.1,-0.76,47.98,4.28
1833,Champagne 2,26.6,-0.28,47.98,4.28
1834,Champagne 2,14.1,0.51,47.98,4.28
1835,Champagne 2,30.1,-0.55,47.98,4.28
1836,Champagne 2,26.6,-0.57,47.98,4.28
1837,Champagne 2,29.6,-0.94,47.98,4.28
1838,Champagne 2,35.0,-1.75,47.98,4.28
1839,Champagne 2,21.4,-0.69,47.98,4.28
1840,Champagne 2,24.0,-1.02,47.98,4.28
1841,Champagne 2,21.4,-0.32,47.98,4.28
1842,Champagne 2,13.3,-0.27,47.98,4.28
1843,Champagne 2,36.7,-0.19,47.98,4.28
1844,Champagne 2,23.7,-1.2,47.98,4.28
1845,Champagne 2,31.7,-1.25,47.98,4.28
1846,Champagne 2,8.8,0.26,47.98,4.28
1847,Champagne 2,28.8,-0.61,47.98,4.28
1848,Champagne 2,22.2,-0.38,47.98,4.28
1849,Champagne 2,23.7,-0.71,47.98,4.28
1850,Champagne 2,24.3,-0.72,47.98,4.28
1851,Champagne 2,28.8,-0.34,47.98,4.28
1852,Champagne 2,23.0,-0.08,47.98,4.28
1853,Champagne 2,29.2,-1.0,47.98,4.28
1854,Champagne 2,29.8,-0.24,47.98,4.28
1855,Champagne 2,27.0,-1.43,47.98,4.28
1856,Champagne 2,26.8,-0.9,47.98,4.28
1857,Champagne 2,15.3,0.23,47.98,4.28
1858,Champagne 2,16.3,-0.2,47.98,4.28
1859,Champagne 2,20.3,0.48,47.98,4.28
1860,Champagne 2,34.8,-0.99,47.98,4.28
1861,Champagne 2,21.3,-0.24,47.98,4.28
1862,Champagne 2,18.3,-0.51,47.98,4.28
1863,Champagne 2,25.5,0.6,47.98,4.28
1864,Champagne 2,22.2,-1.22,47.98,4.28
1865,Champagne 2,1.1,-0.15,47.98,4.28
1866,Champagne 2,27.3,-0.08,47.98,4.28
1867,Champagne 2,26.8,-0.96,47.98,4.28
1868,Champagne 2,11.1,0.55,47.98,4.28
1869,Champagne 2,23.8,-0.17,47.98,4.28
1870,Champagne 2,11.5,-0.93,47.98,4.28
1871,Champagne 2,28.0,-1.47,47.98,4.28
1872,Champagne 2,24.3,0.52,47.98,4.28
1873,Champagne 2,28.7,0.06,47.98,4.28
1874,Champagne 2,16.7,-0.22,47.98,4.28
1875,Champagne 2,21.3,-1.02,47.98,4.28
1876,Champagne 2,26.8,-0.55,47.98,4.28
1877,Champagne 2,27.4,-0.56,47.98,4.28
1878,Champagne 2,24.3,-0.24,47.98,4.28
1879,Champagne 2,37.8,-1.52,47.98,4.28
1880,Champagne 2,22.5,-0.26,47.98,4.28
1881,Champagne 2,22.6,-1.06,47.98,4.28
1882,Champagne 2,33.8,-0.07,47.98,4.28
1883,Champagne 2,25.9,-0.61,47.98,4.28
1884,Champagne 2,22.8,-0.22,47.98,4.28
1885,Champagne 2,23.0,-0.73,47.98,4.28
1886,Champagne 2,22.9,-0.44,47.98,4.28
1887,Champagne 2,26.9,-0.93,47.98,4.28
1888,Champagne 2,30.4,-1.59,47.98,4.28
1889,Champagne 2,12.4,-0.87,47.98,4.28
1890,Champagne 2,29.9,-0.69,47.98,4.28
1891,Champagne 2,39.0,-0.78,47.98,4.28
1892,Champagne 2,17.0,-0.9,47.98,4.28
1893,Champagne 2,-2.2,-0.5,47.98,4.28
1894,Champagne 2,25.4,-0.07,47.98,4.28
1895,Champagne 2,17.9,-0.74,47.98,4.28
1896,Champagne 2,23.8,-0.49,47.98,4.28
1897,Champagne 2,16.0,-0.08,47.98,4.28
1898,Champagne 2,38.4,0.2,47.98,4.28
1899,Champagne 2,23.9,-0.14,47.98,4.28
1900,Champagne 2,18.0,-0.08,47.98,4.28
1901,Champagne 2,19.5,-0.53,47.98,4.28
1902,Champagne 2,31.0,-1.11,47.98,4.28
1903,Champagne 2,33.0,-0.1,47.98,4.28
1904,Champagne 2,17.0,-0.16,47.98,4.28
1905,Champagne 2,23.0,-0.35,47.98,4.28
1906,Champagne 2,18.0,-0.01,47.98,4.28
1907,Champagne 2,30.0,-0.58,47.98,4.28
1908,Champagne 2,16.0,-0.7,47.98,4.28
1909,Champagne 2,26.0,-1.07,47.98,4.28
1911,Champagne 2,10.0,0.38,47.98,4.28
1912,Champagne 2,28.0,-0.54,47.98,4.28
1913,Champagne 2,36.0,0.06,47.98,4.28
1914,Champagne 2,28.0,0.08,47.98,4.28
1915,Champagne 2,10.0,-0.78,47.98,4.28
1916,Champagne 2,25.0,-0.2,47.98,4.28
1917,Champagne 2,10.0,-0.95,47.98,4.28
1918,Champagne 2,24.0,-0.14,47.98,4.28
1919,Champagne 2,28.0,-0.99,47.98,4.28
1920,Champagne 2,22.0,0.39,47.98,4.28
1921,Champagne 2,19.0,0.6,47.98,4.28
1922,Champagne 2,23.0,-0.93,47.98,4.28
1923,Champagne 2,38.0,-0.49,47.98,4.28
1924,Champagne 2,24.3,-0.52,47.98,4.28
1925,Champagne 2,29.3,-0.31,47.98,4.28
1926,Champagne 2,35.3,0.07,47.98,4.28
1927,Champagne 2,22.8,-0.28,47.98,4.28
1928,Champagne 2,27.8,-0.04,47.98,4.28
1929,Champagne 2,25.3,-0.67,47.98,4.28
1930,Champagne 2,25.3,0.4,47.98,4.28
1931,Champagne 2,27.0,-0.67,47.98,4.28
1932,Champagne 2,34.0,0.02,47.98,4.28
1933,Champagne 2,22.8,-0.41,47.98,4.28
1934,Champagne 2,15.0,0.92,47.98,4.28
1935,Champagne 2,29.0,0.02,47.98,4.28
1936,Champagne 2,31.0,0.1,47.98,4.28
1937,Champagne 2,21.0,0.28,47.98,4.28
1938,Champagne 2,28.0,0.45,47.98,4.28
1939,Champagne 2,34.0,-0.01,47.98,4.28
1940,Champagne 2,25.0,-1.24,47.98,4.28
1941,Champagne 2,36.0,-1.03,47.98,4.28
1942,Champagne 2,24.0,-0.8,47.98,4.28
1943,Champagne 2,15.0,0.65,47.98,4.28
1944,Champagne 2,27.0,0.01,47.98,4.28
1945,Champagne 2,8.0,0.56,47.98,4.28
1946,Champagne 2,28.0,-0.03,47.98,4.28
1947,Champagne 2,5.0,0.32,47.98,4.28
1948,Champagne 2,20.0,0.58,47.98,4.28
1949,Champagne 2,19.0,0.88,47.98,4.28
1950,Champagne 2,11.0,0.31,47.98,4.28
1951,Champagne 2,31.0,0.09,47.98,4.28
1952,Champagne 2,8.0,-0.18,47.98,4.28
1953,Champagne 2,15.0,0.31,47.98,4.28
1954,Champagne 2,27.0,-0.48,47.98,4.28
1955,Champagne 2,28.0,-0.22,47.98,4.28
1956,Champagne 2,38.0,-1.19,47.98,4.28
1957,Champagne 2,20.0,0.17,47.98,4.28
1958,Champagne 2,31.0,-0.14,47.98,4.28
1959,Champagne 2,10.0,0.54,47.98,4.28
1960,Champagne 2,12.0,-0.02,47.98,4.28
1961,Champagne 2,20.0,0.67,47.98,4.28
1962,Champagne 2,34.0,-0.67,47.98,4.28
1963,Champagne 2,35.0,-0.81,47.98,4.28
1964,Champagne 2,17.0,-0.08,47.98,4.28
1965,Champagne 2,39.5,-0.69,47.98,4.28
1966,Champagne 2,23.0,-0.04,47.98,4.28
1967,Champagne 2,28.0,0.22,47.98,4.28
1968,Champagne 2,33.5,-0.2,47.98,4.28
1969,Champagne 2,31.0,-0.38,47.98,4.28
1970,Champagne 2,27.0,-0.32,47.98,4.28
1971,Champagne 2,18.0,-0.08,47.98,4.28
1972,Champagne 2,42.0,-0.25,47.98,4.28
1973,Champagne 2,28.0,-0.01,47.98,4.28
1974,Champagne 2,28.0,0.14,47.98,4.28
1975,Champagne 2,30.5,0.39,47.98,4.28
1976,Champagne 2,1.0,-0.08,47.98,4.28
1977,Champagne 2,36.0,0.07,47.98,4.28
1978,Champagne 2,39.0,-0.46,47.98,4.28
1979,Champagne 2,33.0,-0.28,47.98,4.28
1980,Champagne 2,39.0,-0.46,47.98,4.28
1981,Champagne 2,28.0,-0.05,47.98,4.28
1982,Champagne 2,20.0,0.51,47.98,4.28
1983,Champagne 2,29.0,0.64,47.98,4.28
1984,Champagne 2,38.0,-0.1,47.98,4.28
1985,Champagne 2,30.0,-0.43,47.98,4.28
1986,Champagne 2,30.0,-0.1,47.98,4.28
1987,Champagne 2,37.0,-0.26,47.98,4.28
1988,Champagne 2,26.0,0.67,47.98,4.28
1989,Champagne 2,12.0,1.18,47.98,4.28
1990,Champagne 2,16.0,1.22,47.98,4.28
1991,Champagne 2,31.0,0.21,47.98,4.28
1992,Champagne 2,19.0,0.89,47.98,4.28
1993,Champagne 2,14.0,0.26,47.98,4.28
1994,Champagne 2,19.0,1.32,47.98,4.28
1995,Champagne 2,25.0,0.87,47.98,4.28
1996,Champagne 2,22.0,-0.22,47.98,4.28
1997,Champagne 2,18.0,0.98,47.98,4.28
1998,Champagne 2,17.0,0.76,47.98,4.28
1999,Champagne 2,19.0,1.09,47.98,4.28
2000,Champagne 2,17.0,1.21,47.98,4.28
2001,Champagne 2,26.0,0.95,47.98,4.28
2002,Champagne 2,17.0,1.22,47.98,4.28
2003,Champagne 2,-4.0,1.28,47.98,4.28
2004,Champagne 2,26.0,0.79,47.98,4.28
2005,Champagne 2,16.0,0.75,47.98,4.28
2006,Champagne 2,16.0,1.29,47.98,4.28
1656,Gaillac South West,31.0,0.0,,
1658,Gaillac South West,25.0,-0.14,,
1659,Gaillac South West,23.0,-0.21,,
1660,Gaillac South West,26.0,-0.05,,
1667,Gaillac South West,43.0,-0.65,,
1668,Gaillac South West,41.0,0.07,,
1670,Gaillac South West,33.0,-0.41,,
1672,Gaillac South West,40.0,-0.69,,
1673,Gaillac South West,49.0,-1.13,,
1675,Gaillac South West,58.5,-1.63,,
1676,Gaillac South West,23.0,-0.67,,
1677,Gaillac South West,31.0,-0.73,,
1678,Gaillac South West,32.0,-1.06,,
1679,Gaillac South West,30.0,-0.75,,
1680,Gaillac South West,28.0,-0.62,,
1683,Gaillac South West,36.0,-1.02,,
1686,Gaillac South West,29.0,0.64,,
1691,Gaillac South West,43.0,-1.34,,
1703,Gaillac South West,40.0,-1.21,,
1727,Gaillac South West,25.0,0.79,,
1728,Gaillac South West,30.0,-0.31,,
1741,Gaillac South West,26.0,-0.19,,
1744,Gaillac South West,39.0,-0.59,,
1748,Gaillac South West,34.0,-0.36,,
1756,Gaillac South West,38.0,-0.29,,
1764,Gaillac South West,27.0,0.4,,
1765,Gaillac South West,40.0,-0.03,,
1766,Gaillac South West,39.0,0.24,,
1772,Gaillac South West,28.0,-0.26,,
1773,Gaillac South West,37.0,0.83,,
1774,Gaillac South West,33.0,-0.59,,
1775,Gaillac South West,32.0,0.9,,
1776,Gaillac South West,40.0,-0.25,,
1777,Gaillac South West,43.0,-0.62,,
1778,Gaillac South West,31.0,-0.1,,
1779,Gaillac South West,30.0,1.08,,
1780,Gaillac South West,25.0,-0.59,,
1781,Gaillac South West,20.0,0.38,,
1782,Gaillac South West,26.0,-1.24,,
1783,Gaillac South West,25.0,0.01,,
1787,Gaillac South West,38.0,-0.31,,
1789,Gaillac South West,36.0,-0.39,,
1655,Germany,13.0,-0.13,48.77,9.17
1656,Germany,47.0,0.0,48.77,9.17
1657,Germany,36.0,0.18,48.77,9.17
1661,Germany,34.0,0.45,48.77,9.17
1662,Germany,44.0,0.13,48.77,9.17
1664,Germany,40.0,-0.52,48.77,9.17
1665,Germany,37.0,-0.73,48.77,9.17
1666,Germany,45.0,0.03,48.77,9.17
1667,Germany,30.0,-0.65,48.77,9.17
1668,Germany,39.0,0.07,48.77,9.17
1669,Germany,33.0,-0.3,48.77,9.17
1670,Germany,33.0,-0.41,48.77,9.17
1671,Germany,33.0,-0.21,48.77,9.17
1672,Germany,45.0,-0.69,48.77,9.17
1675,Germany,57.0,-1.63,48.77,9.17
1676,Germany,26.0,-0.67,48.77,9.17
1677,Germany,43.0,-0.73,48.77,9.17
1679,Germany,37.0,-0.75,48.77,9.17
1680,Germany,35.0,-0.62,48.77,9.17
1681,Germany,38.0,-0.76,48.77,9.17
1682,Germany,44.0,-0.46,48.77,9.17
1683,Germany,35.0,-1.02,48.77,9.17
1684,Germany,23.0,-1.56,48.77,9.17
1685,Germany,46.0,-0.35,48.77,9.17
1686,Germany,26.0,0.64,48.77,9.17
1687,Germany,42.0,-0.52,48.77,9.17
1688,Germany,39.0,-1.65,48.77,9.17
1690,Germany,44.0,-0.57,48.77,9.17
1691,Germany,42.0,-1.34,48.77,9.17
1692,Germany,48.0,-1.78,48.77,9.17
1693,Germany,38.0,-1.04,48.77,9.17
1694,Germany,38.0,-1.84,48.77,9.17
1695,Germany,46.0,-2.22,48.77,9.17
1696,Germany,43.0,-0.99,48.77,9.17
1697,Germany,38.0,-1.46,48.77,9.17
1698,Germany,25.0,-1.84,48.77,9.17
1699,Germany,44.0,-0.68,48.77,9.17
1700,Germany,41.0,-0.91,48.77,9.17
1701,Germany,40.0,-0.76,48.77,9.17
1702,Germany,43.0,-1.4,48.77,9.17
1703,Germany,42.0,-1.21,48.77,9.17
1704,Germany,30.0,-0.44,48.77,9.17
1705,Germany,49.0,-0.76,48.77,9.17
1706,Germany,40.0,-1.04,48.77,9.17
1707,Germany,40.0,-1.3,48.77,9.17
1708,Germany,39.0,-1.51,48.77,9.17
1709,Germany,37.0,-2.13,48.77,9.17
1710,Germany,36.0,-0.02,48.77,9.17
1711,Germany,32.0,-0.09,48.77,9.17
1712,Germany,30.0,-0.37,48.77,9.17
1713,Germany,47.0,-0.87,48.77,9.17
1714,Germany,42.0,-0.07,48.77,9.17
1715,Germany,38.0,-0.07,48.77,9.17
1716,Germany,54.0,-1.13,48.77,9.17
1717,Germany,32.0,-0.47,48.77,9.17
1718,Germany,22.0,-0.22,48.77,9.17
1719,Germany,29.0,-0.02,48.77,9.17
1720,Germany,33.0,-0.41,48.77,9.17
1721,Germany,40.0,-0.6,48.77,9.17
1722,Germany,38.0,0.79,48.77,9.17
1723,Germany,39.0,1.46,48.77,9.17
1724,Germany,30.0,-0.2,48.77,9.17
1725,Germany,57.0,-0.15,48.77,9.17
1726,Germany,48.0,-0.06,48.77,9.17
1727,Germany,25.0,0.79,48.77,9.17
1728,Germany,30.0,-0.31,48.77,9.17
1729,Germany,40.0,-0.45,48.77,9.17
1730,Germany,44.0,0.33,48.77,9.17
1731,Germany,40.0,-0.26,48.77,9.17
1732,Germany,44.0,-0.33,48.77,9.17
1733,Germany,31.0,0.61,48.77,9.17
1734,Germany,39.0,0.28,48.77,9.17
1735,Germany,41.0,0.46,48.77,9.17
1736,Germany,34.0,0.35,48.77,9.17
1737,Germany,36.0,0.32,48.77,9.17
1738,Germany,37.0,0.49,48.77,9.17
1739,Germany,36.0,-0.79,48.77,9.17
1740,Germany,44.0,-2.47,48.77,9.17
1741,Germany,44.0,-0.19,48.77,9.17
1742,Germany,49.0,-1.27,48.77,9.17
1743,Germany,40.0,0.52,48.77,9.17
1744,Germany,40.0,-0.59,48.77,9.17
1745,Germany,30.0,-0.78,48.77,9.17
1746,Germany,37.0,-0.67,48.77,9.17
1747,Germany,35.0,-0.18,48.77,9.17
1748,Germany,33.0,-0.36,48.77,9.17
1749,Germany,40.0,-0.13,48.77,9.17
1750,Germany,39.0,0.31,48.77,9.17
1751,Germany,46.0,-0.91,48.77,9.17
1752,Germany,43.0,0.14,48.77,9.17
1753,Germany,38.0,-0.89,48.77,9.17
1754,Germany,40.0,-0.87,48.77,9.17
1755,Germany,36.0,-0.83,48.77,9.17
1756,Germany,41.0,-0.29,48.77,9.17
1757,Germany,35.0,0.05,48.77,9.17
1758,Germany,42.0,-0.74,48.77,9.17
1759,Germany,36.0,0.32,48.77,9.17
1760,Germany,34.0,-0.21,48.77,9.17
1761,Germany,32.0,0.65,48.77,9.17
1762,Germany,30.0,0.12,48.77,9.17
1763,Germany,47.0,-0.15,48.77,9.17
1764,Germany,35.0,0.4,48.77,9.17
1765,Germany,42.0,-0.03,48.77,9.17
1766,Germany,39.0,0.24,48.77,9.17
1767,Germany,54.0,-0.43,48.77,9.17
1768,Germany,45.0,-0.53,48.77,9.17
1769,Germany,40.0,-0.32,48.77,9.17
1770,Germany,47.5,-0.18,48.77,9.17
1771,Germany,39.5,-1.02,48.77,9.17
1772,Germany,43.0,-0.26,48.77,9.17
1773,Germany,49.0,0.83,48.77,9.17
1774,Germany,39.5,-0.59,48.77,9.17
1775,Germany,41.5,0.9,48.77,9.17
1776,Germany,45.5,-0.25,48.77,9.17
1777,Germany,51.0,-0.62,48.77,9.17
1778,Germany,38.5,-0.1,48.77,9.17
1779,Germany,36.5,1.08,48.77,9.17
1780,Germany,39.5,-0.59,48.77,9.17
1781,Germany,29.5,0.38,48.77,9.17
1782,Germany,45.5,-1.24,48.77,9.17
1783,Germany,35.5,0.01,48.77,9.17
1784,Germany,37.0,-1.76,48.77,9.17
1785,Germany,53.0,-1.68,48.77,9.17
1786,Germany,48.0,-1.7,48.77,9.17
1787,Germany,49.0,-0.31,48.77,9.17
1788,Germany,32.5,-1.08,48.77,9.17
1789,Germany,45.5,-0.39,48.77,9.17
1790,Germany,43.5,-0.24,48.77,9.17
1791,Germany,42.0,0.31,48.77,9.17
1792,Germany,46.5,-0.43,48.77,9.17
1793,Germany,45.5,0.13,48.77,9.17
1794,Germany,25.5,0.74,48.77,9.17
1795,Germany,46.0,-0.71,48.77,9.17
1796,Germany,47.5,0.02,48.77,9.17
1797,Germany,40.0,0.52,48.77,9.17
1798,Germany,40.0,0.16,48.77,9.17
1799,Germany,52.0,-1.85,48.77,9.17
1800,Germany,33.0,-0.47,48.77,9.17
1801,Germany,43.5,0.19,48.77,9.17
1802,Germany,48.0,-0.3,48.77,9.17
1803,Germany,53.0,-0.92,48.77,9.17
1804,Germany,41.0,-0.35,48.77,9.17
1805,Germany,48.0,-1.38,48.77,9.17
1806,Germany,42.0,-0.28,48.77,9.17
1807,Germany,43.5,-0.66,48.77,9.17
1808,Germany,44.0,-1.15,48.77,9.17
1809,Germany,48.0,-1.32,48.77,9.17
1810,Germany,49.0,-1.26,48.77,9.17
1811,Germany,33.0,0.1,48.77,9.17
1812,Germany,57.0,-1.77,48.77,9.17
1813,Germany,56.0,-0.54,48.77,9.17
1817,Germany,53.0,-0.48,48.77,9.17
1818,Germany,44.0,0.17,48.77,9.17
1819,Germany,42.0,-0.01,48.77,9.17
1820,Germany,54.0,-0.97,48.77,9.17
1821,Germany,60.0,-0.27,48.77,9.17
1822,Germany,25.0,0.78,48.77,9.17
1823,Germany,55.0,-0.66,48.77,9.17
1824,Germany,51.0,0.07,48.77,9.17
1825,Germany,47.0,-0.07,48.77,9.17
1826,Germany,49.0,0.51,48.77,9.17
1827,Germany,41.0,-0.09,48.77,9.17
1828,Germany,47.0,-0.12,48.77,9.17
1829,Germany,51.0,-1.85,48.77,9.17
1830,Germany,46.0,-0.6,48.77,9.17
